===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1337,,1337,2020-02-25 16:00:00,9397.47,9460.56,9300.0,9308.85,4792.57,,SMACross,1337,737480.6666666666,Broker,1337,17702.942814995553,9307.024124710368,BuySell,1337,,,Trades - Net Profit/Loss,1337,,
1338,,1338,2020-02-25 17:00:00,9308.85,9392.06,9281.0,9335.24,3004.82,,SMACross,1338,737480.7083333334,Broker,1338,17702.942814995553,9283.222227135842,BuySell,1338,,,Trades - Net Profit/Loss,1338,,
1339,,1339,2020-02-25 18:00:00,9335.24,9399.0,9322.47,9375.4,1797.29,,SMACross,1339,737480.75,Broker,1339,17702.942814995553,9247.000771789388,BuySell,1339,,,Trades - Net Profit/Loss,1339,,
1340,,1340,2020-02-25 19:00:00,9375.4,9377.36,9322.06,9359.95,1467.42,,SMACross,1340,737480.7916666666,Broker,1340,17702.942814995553,9260.935569725212,BuySell,1340,,,Trades - Net Profit/Loss,1340,,
1341,,1341,2020-02-25 20:00:00,9359.95,9377.76,9297.0,9329.86,1517.0,,SMACross,1341,737480.8333333334,Broker,1341,17702.942814995553,9288.074603374984,BuySell,1341,,,Trades - Net Profit/Loss,1341,,
1342,,1342,2020-02-25 21:00:00,9329.86,9417.0,9250.0,9389.88,2905.13,,SMACross,1342,737480.875,Broker,1342,17702.942814995553,9233.940844662478,BuySell,1342,,,Trades - Net Profit/Loss,1342,,
1343,,1343,2020-02-25 22:00:00,9389.88,9426.02,9366.8,9396.01,1256.85,,SMACross,1343,737480.9166666666,Broker,1343,17702.942814995553,9228.412021921597,BuySell,1343,,,Trades - Net Profit/Loss,1343,,
1344,,1344,2020-02-25 23:00:00,9396.01,9396.16,9306.9,9315.84,1353.51,,SMACross,1344,737480.9583333334,Broker,1344,17702.942814995553,9300.71964331416,BuySell,1344,,,Trades - Net Profit/Loss,1344,,
1345,,1345,2020-02-26 00:00:00,9315.84,9377.44,9292.0,9312.05,1645.74,,SMACross,1345,737481.0,Broker,1345,17702.942814995553,9304.137952969615,BuySell,1345,,,Trades - Net Profit/Loss,1345,,
1346,,1346,2020-02-26 01:00:00,9312.05,9332.57,9203.0,9205.46,4337.85,,SMACross,1346,737481.0416666666,Broker,1346,17702.942814995553,9400.274529796774,BuySell,1346,,,Trades - Net Profit/Loss,1346,,
1347,,1347,2020-02-26 02:00:00,9205.46,9231.2,9111.0,9203.36,5515.49,,SMACross,1347,737481.0833333334,Broker,1347,17702.942814995553,9402.168580001642,BuySell,1347,,,Trades - Net Profit/Loss,1347,,
1348,,1348,2020-02-26 03:00:00,9203.36,9209.12,9133.22,9170.13,2157.48,,SMACross,1348,737481.125,Broker,1348,17702.942814995553,9432.139669672031,BuySell,1348,,,Trades - Net Profit/Loss,1348,,
1349,,1349,2020-02-26 04:00:00,9170.13,9201.0,9120.0,9182.83,1973.56,,SMACross,1349,737481.1666666666,Broker,1349,17702.942814995553,9420.685175575914,BuySell,1349,,,Trades - Net Profit/Loss,1349,,
1350,,1350,2020-02-26 05:00:00,9182.83,9207.86,9146.25,9202.69,1875.59,,SMACross,1350,737481.2083333334,Broker,1350,17702.942814995553,9402.772872209864,BuySell,1350,,,Trades - Net Profit/Loss,1350,,
1351,,1351,2020-02-26 06:00:00,9202.69,9220.0,9175.01,9215.87,1859.0,,SMACross,1351,737481.25,Broker,1351,17702.942814995553,9390.885452352635,BuySell,1351,,,Trades - Net Profit/Loss,1351,,
1352,,1352,2020-02-26 07:00:00,9215.87,9219.0,9136.0,9148.08,2308.31,,SMACross,1352,737481.2916666666,Broker,1352,17702.942814995553,9452.02719682316,BuySell,1352,,,Trades - Net Profit/Loss,1352,,
1353,,1353,2020-02-26 08:00:00,9148.08,9225.0,9102.0,9195.67,3538.36,,SMACross,1353,737481.3333333334,Broker,1353,17702.942814995553,9409.104411466142,BuySell,1353,,,Trades - Net Profit/Loss,1353,,
1354,,1354,2020-02-26 09:00:00,9195.67,9203.0,9121.31,9131.14,2273.89,,SMACross,1354,737481.375,Broker,1354,17702.942814995553,9467.305868475773,BuySell,1354,,,Trades - Net Profit/Loss,1354,,
1355,,1355,2020-02-26 10:00:00,9131.14,9197.57,9109.0,9182.63,1872.82,,SMACross,1355,737481.4166666666,Broker,1355,17702.942814995553,9420.865561309713,BuySell,1355,,,Trades - Net Profit/Loss,1355,,
1356,,1356,2020-02-26 11:00:00,9182.63,9189.0,9143.33,9158.37,1396.36,,SMACross,1356,737481.4583333334,Broker,1356,17702.942814995553,9442.746350819298,BuySell,1356,,,Trades - Net Profit/Loss,1356,,
1357,,1357,2020-02-26 12:00:00,9158.37,9303.36,9040.0,9285.34,6792.74,,SMACross,1357,737481.5,Broker,1357,17702.942814995553,9328.228467718216,BuySell,1357,,,Trades - Net Profit/Loss,1357,,
1358,,1358,2020-02-26 13:00:00,9285.34,9288.97,9055.0,9092.67,3574.45,,SMACross,1358,737481.5416666666,Broker,1358,17702.942814995553,9502.003064371642,BuySell,1358,,,Trades - Net Profit/Loss,1358,,
1359,,1359,2020-02-26 14:00:00,9092.67,9136.7,8979.03,9044.17,5986.76,,SMACross,1359,737481.5833333334,Broker,1359,17702.942814995553,9545.746604817436,BuySell,1359,,,Trades - Net Profit/Loss,1359,,
1360,,1360,2020-02-26 15:00:00,9044.17,9060.0,8980.27,8995.29,3532.97,,SMACross,1360,737481.625,Broker,1360,17702.942814995553,9589.832878157446,BuySell,1360,,,Trades - Net Profit/Loss,1360,,
1361,,1361,2020-02-26 16:00:00,8995.29,9030.0,8633.63,8750.16,13067.2,,SMACross,1361,737481.6666666666,Broker,1361,17702.942814995553,9810.922652785848,BuySell,1361,,,Trades - Net Profit/Loss,1361,,
1362,,1362,2020-02-26 17:00:00,8750.16,8800.0,8660.9,8735.95,5374.97,,SMACross,1362,737481.7083333334,Broker,1362,17702.942814995553,9823.73905917213,BuySell,1362,,,Trades - Net Profit/Loss,1362,,
1363,,1363,2020-02-26 18:00:00,8735.95,8846.23,8723.44,8842.49,3302.85,,SMACross,1363,737481.75,Broker,1363,17702.942814995553,9727.647578778422,BuySell,1363,,,Trades - Net Profit/Loss,1363,,
1364,,1364,2020-02-26 19:00:00,8842.49,8860.0,8782.02,8831.14,2619.23,,SMACross,1364,737481.7916666666,Broker,1364,17702.942814995553,9737.884469171408,BuySell,1364,,,Trades - Net Profit/Loss,1364,,
1365,,1365,2020-02-26 20:00:00,8831.14,8864.0,8775.0,8804.35,2039.11,,SMACross,1365,737481.8333333334,Broker,1365,17702.942814995553,9762.047138213526,BuySell,1365,,,Trades - Net Profit/Loss,1365,,
1366,,1366,2020-02-26 21:00:00,8804.35,8835.0,8742.01,8748.21,1664.47,,SMACross,1366,737481.875,Broker,1366,17702.942814995553,9812.68141369037,BuySell,1366,,,Trades - Net Profit/Loss,1366,,
1367,,1367,2020-02-26 22:00:00,8748.21,8835.0,8713.03,8785.0,1952.91,,SMACross,1367,737481.9166666666,Broker,1367,17702.942814995553,9779.499457958394,BuySell,1367,,,Trades - Net Profit/Loss,1367,,
1368,,1368,2020-02-26 23:00:00,8785.0,8839.0,8781.1,8785.25,1251.36,,SMACross,1368,737481.9583333334,Broker,1368,17702.942814995553,9779.273975791148,BuySell,1368,,,Trades - Net Profit/Loss,1368,,
1369,,1369,2020-02-27 00:00:00,8785.25,8792.52,8615.97,8646.87,4471.24,,SMACross,1369,737482.0,Broker,1369,17702.942814995553,9904.082865005355,BuySell,1369,,,Trades - Net Profit/Loss,1369,,
1370,,1370,2020-02-27 01:00:00,8646.87,8715.09,8531.0,8694.19,5461.99,,SMACross,1370,737482.0416666666,Broker,1370,17702.942814995553,9861.403600388963,BuySell,1370,,,Trades - Net Profit/Loss,1370,,
1371,,1371,2020-02-27 02:00:00,8694.19,8743.9,8650.0,8699.92,2679.54,,SMACross,1371,737482.0833333334,Broker,1371,17702.942814995553,9856.235549115678,BuySell,1371,,,Trades - Net Profit/Loss,1371,,
1372,,1372,2020-02-27 03:00:00,8699.92,8765.75,8640.0,8739.68,1934.03,,SMACross,1372,737482.125,Broker,1372,17702.942814995553,9820.374865236816,BuySell,1372,,,Trades - Net Profit/Loss,1372,,
1373,,1373,2020-02-27 04:00:00,8739.68,8754.67,8667.58,8710.09,1558.56,,SMACross,1373,737482.1666666666,Broker,1373,17702.942814995553,9847.062934552094,BuySell,1373,,,Trades - Net Profit/Loss,1373,,
1374,,1374,2020-02-27 05:00:00,8710.09,8784.7,8699.6,8762.7,2020.15,,SMACross,1374,737482.2083333334,Broker,1374,17702.942814995553,9799.61246727677,BuySell,1374,,,Trades - Net Profit/Loss,1374,,
1375,,1375,2020-02-27 06:00:00,8762.7,8838.28,8750.0,8808.57,3010.64,,SMACross,1375,737482.25,Broker,1375,17702.942814995553,9758.24099923041,BuySell,1375,,,Trades - Net Profit/Loss,1375,,
1376,,1376,2020-02-27 07:00:00,8808.57,8826.98,8755.0,8814.05,2399.95,,SMACross,1376,737482.2916666666,Broker,1376,17702.942814995553,9753.298430124369,BuySell,1376,,,Trades - Net Profit/Loss,1376,,
1377,,1377,2020-02-27 08:00:00,8814.05,8859.42,8784.25,8789.12,2704.81,,SMACross,1377,737482.3333333334,Broker,1377,17702.942814995553,9775.783511842175,BuySell,1377,,,Trades - Net Profit/Loss,1377,,
1378,,1378,2020-02-27 09:00:00,8789.12,8840.0,8741.12,8750.6,1964.35,,SMACross,1378,737482.375,Broker,1378,17702.942814995553,9810.525804171495,BuySell,1378,,,Trades - Net Profit/Loss,1378,,
1379,,1379,2020-02-27 10:00:00,8750.6,8825.03,8730.0,8819.49,2398.66,,SMACross,1379,737482.4166666666,Broker,1379,17702.942814995553,9748.391938165089,BuySell,1379,,,Trades - Net Profit/Loss,1379,,
1380,,1380,2020-02-27 11:00:00,8819.49,8831.5,8784.0,8804.36,1947.57,,SMACross,1380,737482.4583333334,Broker,1380,17702.942814995553,9762.038118926837,BuySell,1380,,,Trades - Net Profit/Loss,1380,,
1381,,1381,2020-02-27 12:00:00,8804.36,8941.91,8747.03,8785.73,5687.33,,SMACross,1381,737482.5,Broker,1381,1805.2516134659822,9729.353378431499,BuySell,1381,8615.824550000001,,Trades - Net Profit/Loss,1381,839.5079265272946,
1382,,1382,2020-02-27 13:00:00,8785.73,8848.08,8751.53,8821.59,1889.09,,SMACross,1382,737482.5416666666,Broker,1382,1805.2516134659822,9761.696540501318,BuySell,1382,,,Trades - Net Profit/Loss,1382,,
1383,,1383,2020-02-27 14:00:00,8821.59,8884.77,8774.53,8856.34,2427.79,,SMACross,1383,737482.5833333334,Broker,1383,1805.2516134659822,9793.038561748563,BuySell,1383,,,Trades - Net Profit/Loss,1383,,
1384,,1384,2020-02-27 15:00:00,8856.34,8901.11,8825.0,8847.16,2791.85,,SMACross,1384,737482.625,Broker,1384,1805.2516134659822,9784.758856567276,BuySell,1384,,,Trades - Net Profit/Loss,1384,,
1385,,1385,2020-02-27 16:00:00,8847.16,8971.77,8846.71,8931.23,3656.58,,SMACross,1385,737482.6666666666,Broker,1385,1805.2516134659822,9860.583999768882,BuySell,1385,,,Trades - Net Profit/Loss,1385,,
1386,,1386,2020-02-27 17:00:00,8931.23,8951.87,8876.01,8912.32,2561.43,,SMACross,1386,737482.7083333334,Broker,1386,1805.2516134659822,9843.528528638366,BuySell,1386,,,Trades - Net Profit/Loss,1386,,
1387,,1387,2020-02-27 18:00:00,8912.32,8937.72,8868.54,8888.43,1895.89,,SMACross,1387,737482.75,Broker,1387,1805.2516134659822,9821.981452736305,BuySell,1387,,,Trades - Net Profit/Loss,1387,,
1388,,1388,2020-02-27 19:00:00,8888.43,8919.0,8847.23,8915.34,1666.23,,SMACross,1388,737482.7916666666,Broker,1388,1805.2516134659822,9846.252353218702,BuySell,1388,,,Trades - Net Profit/Loss,1388,,
1389,,1389,2020-02-27 20:00:00,8915.34,8917.65,8865.18,8883.71,1270.25,,SMACross,1389,737482.8333333334,Broker,1389,1805.2516134659822,9817.724349418693,BuySell,1389,,,Trades - Net Profit/Loss,1389,,
1390,,1390,2020-02-27 21:00:00,8883.71,8900.0,8735.63,8761.24,2986.6,,SMACross,1390,737482.875,Broker,1390,1805.2516134659822,9707.265145328045,BuySell,1390,,,Trades - Net Profit/Loss,1390,,
1391,,1391,2020-02-27 22:00:00,8761.24,8831.09,8650.0,8794.74,3562.6,,SMACross,1391,737482.9166666666,Broker,1391,1805.2516134659822,9737.479755739058,BuySell,1391,,,Trades - Net Profit/Loss,1391,,
1392,,1392,2020-02-27 23:00:00,8794.74,8825.33,8755.2,8823.21,1797.07,,SMACross,1392,737482.9583333334,Broker,1392,1805.2516134659822,9763.157664945073,BuySell,1392,,,Trades - Net Profit/Loss,1392,,
1393,,1393,2020-02-28 00:00:00,8823.21,8900.0,8784.01,8856.05,2056.63,,SMACross,1393,737483.0,Broker,1393,1805.2516134659822,9792.777002434555,BuySell,1393,,,Trades - Net Profit/Loss,1393,,
1394,,1394,2020-02-28 01:00:00,8856.05,8900.0,8811.2,8893.6,1057.66,,SMACross,1394,737483.0416666666,Broker,1394,1805.2516134659822,9826.64442395496,BuySell,1394,,,Trades - Net Profit/Loss,1394,,
1395,,1395,2020-02-28 02:00:00,8893.6,8897.8,8842.28,8868.43,923.54,,SMACross,1395,737483.0833333334,Broker,1395,1805.2516134659822,9803.942879356597,BuySell,1395,,,Trades - Net Profit/Loss,1395,,
1396,,1396,2020-02-28 03:00:00,8868.43,8887.68,8829.44,8837.51,1147.03,,SMACross,1396,737483.125,Broker,1396,1805.2516134659822,9776.055244911566,BuySell,1396,,,Trades - Net Profit/Loss,1396,,
1397,,1397,2020-02-28 04:00:00,8837.51,8860.0,8816.52,8827.37,832.74,,SMACross,1397,737483.1666666666,Broker,1397,1805.2516134659822,9766.909688208054,BuySell,1397,,,Trades - Net Profit/Loss,1397,,
1398,,1398,2020-02-28 05:00:00,8827.37,8830.05,8777.36,8782.61,1696.67,,SMACross,1398,737483.2083333334,Broker,1398,1805.2516134659822,9726.539360984265,BuySell,1398,,,Trades - Net Profit/Loss,1398,,
1399,,1399,2020-02-28 06:00:00,8782.61,8802.99,8760.0,8777.83,1489.2,,SMACross,1399,737483.25,Broker,1399,17631.98453300751,9715.008004526979,BuySell,1399,,8935.034849999998,Trades - Net Profit/Loss,1399,,-35.47914099402048
1400,,1400,2020-02-28 07:00:00,8777.83,8785.81,8695.1,8728.74,2408.71,,SMACross,1400,737483.2916666666,Broker,1400,17631.98453300751,9759.283682887475,BuySell,1400,,,Trades - Net Profit/Loss,1400,,
1401,,1401,2020-02-28 08:00:00,8728.74,8779.55,8700.0,8701.91,2081.85,,SMACross,1401,737483.3333333334,Broker,1401,17631.98453300751,9783.482429076354,BuySell,1401,,,Trades - Net Profit/Loss,1401,,
1402,,1402,2020-02-28 09:00:00,8701.91,8734.71,8578.41,8604.5,5318.88,,SMACross,1402,737483.375,Broker,1402,17631.98453300751,9871.339300722226,BuySell,1402,,,Trades - Net Profit/Loss,1402,,
1403,,1403,2020-02-28 10:00:00,8604.5,8652.23,8541.1,8589.7,4173.1,,SMACross,1403,737483.4166666666,Broker,1403,17631.98453300751,9884.68784502321,BuySell,1403,,,Trades - Net Profit/Loss,1403,,
1404,,1404,2020-02-28 11:00:00,8589.7,8638.4,8559.0,8585.96,2153.69,,SMACross,1404,737483.4583333334,Broker,1404,17631.98453300751,9888.061058245217,BuySell,1404,,,Trades - Net Profit/Loss,1404,,
1405,,1405,2020-02-28 12:00:00,8585.96,8600.0,8445.0,8525.0,6005.43,,SMACross,1405,737483.5,Broker,1405,17631.98453300751,9943.04262990657,BuySell,1405,,,Trades - Net Profit/Loss,1405,,
1406,,1406,2020-02-28 13:00:00,8525.0,8707.43,8495.01,8660.44,5077.15,,SMACross,1406,737483.5416666666,Broker,1406,17631.98453300751,9820.885410979181,BuySell,1406,,,Trades - Net Profit/Loss,1406,,
1407,,1407,2020-02-28 14:00:00,8660.44,8684.93,8563.73,8664.28,3444.3,,SMACross,1407,737483.5833333334,Broker,1407,17631.98453300751,9817.422004890275,BuySell,1407,,,Trades - Net Profit/Loss,1407,,
1408,,1408,2020-02-28 15:00:00,8664.28,8724.64,8625.0,8715.94,2690.3,,SMACross,1408,737483.625,Broker,1408,17631.98453300751,9770.82836985049,BuySell,1408,,,Trades - Net Profit/Loss,1408,,
1409,,1409,2020-02-28 16:00:00,8715.94,8738.0,8630.02,8638.32,2821.54,,SMACross,1409,737483.6666666666,Broker,1409,17631.98453300751,9840.83607313714,BuySell,1409,,,Trades - Net Profit/Loss,1409,,
1410,,1410,2020-02-28 17:00:00,8638.32,8640.0,8485.0,8570.88,6151.39,,SMACross,1410,737483.7083333334,Broker,1410,17631.98453300751,9901.662142573517,BuySell,1410,,,Trades - Net Profit/Loss,1410,,
1411,,1411,2020-02-28 18:00:00,8570.88,8598.66,8505.5,8539.71,2543.2,,SMACross,1411,737483.75,Broker,1411,17631.98453300751,9929.775259185795,BuySell,1411,,,Trades - Net Profit/Loss,1411,,
1412,,1412,2020-02-28 19:00:00,8539.71,8600.0,8520.0,8577.21,1612.28,,SMACross,1412,737483.7916666666,Broker,1412,17631.98453300751,9895.952934098841,BuySell,1412,,,Trades - Net Profit/Loss,1412,,
1413,,1413,2020-02-28 20:00:00,8577.21,8707.0,8567.97,8614.39,3018.49,,SMACross,1413,737483.8333333334,Broker,1413,17631.98453300751,9862.41922618596,BuySell,1413,,,Trades - Net Profit/Loss,1413,,
1414,,1414,2020-02-28 21:00:00,8614.39,8691.96,8610.07,8656.74,1249.45,,SMACross,1414,737483.875,Broker,1414,17631.98453300751,9824.222547054427,BuySell,1414,,,Trades - Net Profit/Loss,1414,,
1415,,1415,2020-02-28 22:00:00,8656.74,8780.42,8654.77,8777.94,1904.08,,SMACross,1415,737483.9166666666,Broker,1415,17631.98453300751,9714.90879237339,BuySell,1415,,,Trades - Net Profit/Loss,1415,,
1416,,1416,2020-02-28 23:00:00,8777.94,8799.0,8670.79,8692.91,2057.94,,SMACross,1416,737483.9583333334,Broker,1416,17631.98453300751,9791.599787097224,BuySell,1416,,,Trades - Net Profit/Loss,1416,,
1417,,1417,2020-02-29 00:00:00,8692.91,8773.17,8690.0,8719.95,1357.35,,SMACross,1417,737484.0,Broker,1417,17631.98453300751,9767.211635887856,BuySell,1417,,,Trades - Net Profit/Loss,1417,,
1418,,1418,2020-02-29 01:00:00,8719.95,8734.37,8656.0,8675.77,1161.49,,SMACross,1418,737484.0416666666,Broker,1418,17631.98453300751,9807.058844483634,BuySell,1418,,,Trades - Net Profit/Loss,1418,,
1419,,1419,2020-02-29 02:00:00,8675.77,8725.67,8671.01,8706.95,1192.21,,SMACross,1419,737484.0833333334,Broker,1419,17631.98453300751,9778.936708584668,BuySell,1419,,,Trades - Net Profit/Loss,1419,,
1420,,1420,2020-02-29 03:00:00,8706.95,8730.0,8675.37,8714.73,879.33,,SMACross,1420,737484.125,Broker,1420,1910.1827885129778,9770.247617980527,BuySell,1420,8545.239450000001,,Trades - Net Profit/Loss,1420,52.46558752349772,
1421,,1421,2020-02-29 04:00:00,8714.73,8755.0,8714.5,8741.79,894.53,,SMACross,1421,737484.1666666666,Broker,1421,1910.1827885129778,9794.653807763276,BuySell,1421,,,Trades - Net Profit/Loss,1421,,
1422,,1422,2020-02-29 05:00:00,8741.79,8768.0,8729.81,8768.0,1057.0,,SMACross,1422,737484.2083333334,Broker,1422,1910.1827885129778,9818.293358177383,BuySell,1422,,,Trades - Net Profit/Loss,1422,,
1423,,1423,2020-02-29 06:00:00,8768.0,8790.0,8696.42,8708.78,2582.06,,SMACross,1423,737484.25,Broker,1423,1910.1827885129778,9764.881142400065,BuySell,1423,,,Trades - Net Profit/Loss,1423,,
1424,,1424,2020-02-29 07:00:00,8708.78,8755.0,8699.97,8745.81,1371.97,,SMACross,1424,737484.2916666666,Broker,1424,1910.1827885129778,9798.279561012594,BuySell,1424,,,Trades - Net Profit/Loss,1424,,
1425,,1425,2020-02-29 08:00:00,8745.81,8763.71,8720.0,8749.03,955.37,,SMACross,1425,737484.3333333334,Broker,1425,1910.1827885129778,9801.18377132673,BuySell,1425,,,Trades - Net Profit/Loss,1425,,
1426,,1426,2020-02-29 09:00:00,8749.03,8749.81,8673.53,8686.84,1495.02,,SMACross,1426,737484.375,Broker,1426,1910.1827885129778,9745.092827402525,BuySell,1426,,,Trades - Net Profit/Loss,1426,,
1427,,1427,2020-02-29 10:00:00,8686.84,8722.6,8623.4,8630.29,1521.74,,SMACross,1427,737484.4166666666,Broker,1427,1910.1827885129778,9694.088761171399,BuySell,1427,,,Trades - Net Profit/Loss,1427,,
1428,,1428,2020-02-29 11:00:00,8630.29,8712.99,8600.0,8696.98,2095.99,,SMACross,1428,737484.4583333334,Broker,1428,1910.1827885129778,9754.238384106036,BuySell,1428,,,Trades - Net Profit/Loss,1428,,
1429,,1429,2020-02-29 12:00:00,8696.98,8698.87,8649.2,8661.52,1597.26,,SMACross,1429,737484.5,Broker,1429,1910.1827885129778,9722.255993503812,BuySell,1429,,,Trades - Net Profit/Loss,1429,,
1430,,1430,2020-02-29 13:00:00,8661.52,8662.44,8604.27,8634.09,1468.28,,SMACross,1430,737484.5416666666,Broker,1430,1910.1827885129778,9697.516090113542,BuySell,1430,,,Trades - Net Profit/Loss,1430,,
1431,,1431,2020-02-29 14:00:00,8634.09,8639.48,8572.22,8622.47,2181.17,,SMACross,1431,737484.5833333334,Broker,1431,1910.1827885129778,9687.03567897993,BuySell,1431,,,Trades - Net Profit/Loss,1431,,
1432,,1432,2020-02-29 15:00:00,8622.47,8672.51,8585.44,8650.0,2427.11,,SMACross,1432,737484.625,Broker,1432,1910.1827885129778,9711.8657752371,BuySell,1432,,,Trades - Net Profit/Loss,1432,,
1433,,1433,2020-02-29 16:00:00,8650.0,8662.74,8600.0,8604.29,2219.46,,SMACross,1433,737484.6666666666,Broker,1433,17497.945395987776,9737.489568722976,BuySell,1433,,8792.6811,Trades - Net Profit/Loss,1433,,-67.01956850986886
1434,,1434,2020-02-29 17:00:00,8604.29,8652.54,8591.47,8651.7,1116.64,,SMACross,1434,737484.7083333334,Broker,1434,17497.945395987776,9694.729130526377,BuySell,1434,,,Trades - Net Profit/Loss,1434,,
1435,,1435,2020-02-29 18:00:00,8651.7,8676.0,8631.83,8663.73,1103.11,,SMACross,1435,737484.75,Broker,1435,17497.945395987776,9683.878928638484,BuySell,1435,,,Trades - Net Profit/Loss,1435,,
1436,,1436,2020-02-29 19:00:00,8663.73,8674.0,8630.5,8671.41,797.82,,SMACross,1436,737484.7916666666,Broker,1436,17497.945395987776,9676.952116460674,BuySell,1436,,,Trades - Net Profit/Loss,1436,,
1437,,1437,2020-02-29 20:00:00,8671.41,8671.61,8640.0,8654.96,660.85,,SMACross,1437,737484.8333333334,Broker,1437,17497.945395987776,9691.788843065486,BuySell,1437,,,Trades - Net Profit/Loss,1437,,
1438,,1438,2020-02-29 21:00:00,8654.96,8663.22,8610.02,8634.58,1030.26,,SMACross,1438,737484.875,Broker,1438,17497.945395987776,9710.17014933941,BuySell,1438,,,Trades - Net Profit/Loss,1438,,
1439,,1439,2020-02-29 22:00:00,8634.58,8637.64,8592.99,8634.65,952.13,,SMACross,1439,737484.9166666666,Broker,1439,17497.945395987776,9710.107014332581,BuySell,1439,,,Trades - Net Profit/Loss,1439,,
1440,,1440,2020-02-29 23:00:00,8634.65,8659.96,8523.55,8523.61,1828.1,,SMACross,1440,737484.9583333334,Broker,1440,17497.945395987776,9810.257173736723,BuySell,1440,,,Trades - Net Profit/Loss,1440,,
1441,,1441,2020-03-01 00:00:00,8523.61,8613.57,8511.11,8547.25,1728.58,,SMACross,1441,737485.0,Broker,1441,17497.945395987776,9788.935580001908,BuySell,1441,,,Trades - Net Profit/Loss,1441,,
1442,,1442,2020-03-01 01:00:00,8547.25,8649.0,8514.06,8639.28,1735.81,,SMACross,1442,737485.0416666666,Broker,1442,17497.945395987776,9705.931084595177,BuySell,1442,,,Trades - Net Profit/Loss,1442,,
1443,,1443,2020-03-01 02:00:00,8639.28,8675.0,8617.73,8630.86,1189.03,,SMACross,1443,737485.0833333334,Broker,1443,17497.945395987776,9713.525323988033,BuySell,1443,,,Trades - Net Profit/Loss,1443,,
